949		B		37880		1980
950		P		38040		2341
951		B		37960		1968
952		B		38000		1989
953		P		38160		2298
954		B		38080		1921
955		B		38120		1955
956		P		38280		2474
957		B		38200		2012
958		B		38240		2114
959		I		38400		4561
960		B		38320		1993
961		B		38360		1993
962		P		38520		2643
963		B		38440		2096
964		B		38480		2194
965		P		38640		2467
966		B		38560		2067
967		B		38600		2118
968		P		38760		2485
969		B		38680		2042
970		B		38720		2070
971		I		38880		4645
972		B		38800		2114
973		B		38840		2079
974		P		39000		2583
975		B		38920		2112
976		B		38960		2141
977		P		39120		2575
978		B		39040		2113
979		B		39080		2128
980		P		39240		2547
981		B		39160		2210
982		B		39200		2356
983		I		39360		4770
984		B		39280		2222
985		B		39320		2182
986		P		39480		2727
987		B		39400		2179
988		B		39440		2334
989		P		39600		2704
990		B		39520		2278
991		B		39560		2293
992		P		39720		2693
993		B		39640		2241
994		B		39680		2420
995		I		39840		5023
996		B		39760		2364
997		B		39800		2358
998		P		39960		2872
999		B		39880		2339
1000		B		39920		2414
1001		P		40080		2728
1002		B		40000		2390
1003		B		40040		2306
1004		P		40200		2865
1005		B		40120		2277
1006		B		40160		2408
1007		I		40320		5268
1008		B		40240		2547
1009		B		40280		2545
1010		P		40440		3262
1011		B		40360		2535
1012		B		40400		2641
1013		P		40560		3164
1014		B		40480		2550
1015		B		40520		2621
1016		P		40680		3242
1017		B		40600		2530
1018		B		40640		2562
1019		I		40800		5539
1020		B		40720		2672
1021		B		40760		2587
1022		P		40920		3313
1023		B		40840		2566
1024		B		40880		2624
1025		P		41040		3359
1026		B		40960		2716
1027		B		41000		2708
1028		P		41160		3288
1029		B		41080		2752
1030		B		41120		2799
1031		I		41280		5482
1032		B		41200		2780
1033		B		41240		2642
1034		P		41400		3273
1035		B		41320		2663
1036		B		41360		2820
1037		P		41520		3303
1038		B		41440		2678
1039		B		41480		2732
1040		P		41640		3298
1041		B		41560		2739
1042		B		41600		2796
1043		I		41760		5414
1044		B		41680		2637
1045		B		41720		2781
1046		P		41880		3260
1047		B		41800		2655
1048		B		41840		2726
1049		P		42000		3255
1050		B		41920		2671
1051		B		41960		2707
1052		P		42120		3284
1053		B		42040		2939
1054		B		42080		2944
1055		I		42240		5513
1056		B		42160		2988
1057		B		42200		3014
1058		P		42360		3781
1059		B		42280		2949
1060		B		42320		3082
1061		P		42480		3623
1062		B		42400		3026
1063		B		42440		3045
1064		P		42600		3727
1065		B		42520		3033
1066		B		42560		3158
1067		I		42720		5832
1068		B		42640		3076
1069		B		42680		3336
1070		P		42840		4222
1071		B		42760		3352
1072		B		42800		3301
1073		P		42960		3995
1074		B		42880		3254
1075		B		42920		3345
1076		P		43080		4121
1077		B		43000		3445
1078		B		43040		3407
1079		I		43200		6326
1080		B		43120		3452
1081		B		43160		3545
1082		P		43320		4067
1083		B		43240		3477
1084		B		43280		3460
1085		P		43440		4266
1086		B		43360		3484
1087		B		43400		3424
1088		P		43560		4441
1089		B		43480		3521
1090		B		43520		3620
1091		I		43680		6718
1092		B		43600		3674
1093		B		43640		3730
1094		P		43800		4464
1095		B		43720		3832
1096		B		43760		3724
1097		P		43920		4581
1098		B		43840		3709
1099		B		43880		3817
1100		P		44040		4809
1101		B		43960		3899
1102		B		44000		3895
1103		I		44160		7161
1104		B		44080		3804
1105		B		44120		3373
1106		P		44280		4342
1107		B		44200		3174
1108		B		44240		3169
1109		P		44400		4819
1110		B		44320		3193
1111		B		44360		3381
1112		P		44520		4609
1113		B		44440		3136
1114		B		44480		3244
1115		I		44640		7242
1116		B		44560		2845
1117		B		44600		2803
1118		P		44760		4373
1119		B		44680		2855
1120		B		44720		3136
1121		P		44880		4426
1122		B		44800		2752
1123		B		44840		2803
1124		P		45000		4687
1125		B		44920		3305
1126		B		44960		3489
1127		I		45120		7191
1128		B		45040		4125
1129		B		45080		4113
1130		P		45240		3949
1131		B		45160		4253
1132		B		45200		4285
1133		P		45360		4665
1134		B		45280		3283
1135		B		45320		3220
1136		P		45480		4130
1137		B		45400		2767
1138		B		45440		2842
1139		I		45600		6934
1140		B		45520		2555
1141		B		45560		2651
1142		P		45720		4030
1143		B		45640		2574
1144		B		45680		2775
1145		P		45840		3928
1146		B		45760		2532
1147		B		45800		2637
1148		P		45960		3621
1149		B		45880		2618
1150		B		45920		2654
1151		I		46080		6902
1152		B		46000		2627
1153		B		46040		2548
